Character_Name, Character_Type, Population,Aspect_Ratio,Japanese_Character
nyo,Hiragana,28.600823045267486;36.21399176954733;34.15637860082305;0;0;30.01949317738791;3.1189083820662766;3.313840155945419;7.992202729044834;0;25.925925925925924;0;0;20.16460905349794;33.744855967078195;25.925925925925924;29.0448343079922;31.57894736842105;48.148148148148145;38.59649122807017;24.691358024691358;0;0;8.847736625514404;0,1.4673912525177002,‚É‚å
hya,Hiragana,44.96567505720824;1.1148272017837235;34.78260869565217;0;0;18.993135011441648;0;34.09610983981693;2.4526198439241917;3.775743707093822;18.421052631578945;9.44055944055944;10.167464114832537;25.874125874125873;31.57894736842105;23.569794050343248;26.978818283166113;0;32.77591973244147;26.31578947368421;8.009153318077804;6.688963210702341;0;13.823857302118173;8.466819221967963,1.6842105388641357,‚Ð‚á
hya,Hiragana,43.82716049382716;14.264264264264265;15.432098765432098;11.26126126126126;0;21.198830409356724;0;23.976608187134502;27.311522048364157;15.350877192982457;19.753086419753085;18.61861861861862;18.055555555555554;29.429429429429426;43.98148148148148;24.12280701754386;21.47937411095306;0;0.1422475106685633;44.88304093567251;0;0;0;0;17.901234567901234,1.97826087474823,‚Ð‚á
hya,Hiragana,45.97402597402597;2.4675324675324677;13.246753246753245;15.064935064935064;0;21.038961038961038;0;21.038961038961038;17.662337662337663;0;19.047619047619047;0.13605442176870747;25.03401360544218;8.435374149659863;17.006802721088434;24.805194805194805;33.506493506493506;4.935064935064935;30.25974025974026;46.62337662337662;6.493506493506493;2.4675324675324677;0;4.1558441558441555;19.480519480519483,1.6055046319961548,‚Ð‚á
hya,Hiragana,27.751196172248804;27.11323763955343;20.414673046251995;18.022328548644335;0;25.996810207336523;11.802232854864434;23.604465709728867;9.090909090909092;13.237639553429027;21.371610845295056;0.9569377990430622;26.156299840510368;16.586921850079744;10.36682615629984;22.328548644338117;25.199362041467303;2.711323763955343;47.687400318979265;36.20414673046252;2.3923444976076556;22.169059011164276;0;19.936204146730464;25.51834130781499,1.736842155456543,‚Ð‚á
hya,Hiragana,17.52136752136752;30.87912087912088;7.905982905982905;25.71428571428571;0;13.786008230452676;16.507936507936506;19.34156378600823;12.698412698412698;0;16.45299145299145;1.6483516483516485;21.474358974358974;12.967032967032969;14.850427350427351;12.757201646090536;27.40740740740741;12.962962962962962;34.6031746031746;42.07818930041152;0;1.8681318681318682;0;7.582417582417582;11.324786324786325,1.3484848737716675,‚Ð‚á
hyu,Hiragana,30.564102564102562;5.7894736842105265;16.307692307692307;17.157894736842106;0;22.22222222222222;0;19.12393162393162;12.5;0;13.948717948717949;2;20.205128205128204;18.31578947368421;24.307692307692307;17.52136752136752;30.043859649122805;0.641025641025641;47.14912280701755;27.24358974358974;0;0;0;24;16.512820512820515,1.5691057443618774,‚Ð‚ã
hyu,Hiragana,44.397759103641455;12.184873949579831;32.03463203463203;3.5014005602240896;0;21.288515406162464;0;23.665223665223664;11.904761904761903;8.543417366946779;20.30812324929972;5.042016806722689;19.047619047619047;43.8375350140056;42.997198879551824;25.49019607843137;36.134453781512605;0.1443001443001443;32.773109243697476;48.739495798319325;0;0;0;26.05042016806723;8.403361344537815,1.6095237731933594,‚Ð‚ã
hyu,Hiragana,44.59833795013851;9.103840682788052;31.024930747922436;4.409672830725462;3.0470914127423825;22.57617728531856;0;22.022160664819946;20.483641536273115;18.421052631578945;18.421052631578945;4.836415362731152;17.174515235457065;25.320056899004268;44.59833795013851;18.144044321329638;34.42389758179232;0.13850415512465375;22.475106685633;35.45706371191136;0;0;0;13.371266002844951;29.778393351800553,1.978947401046753,‚Ð‚ã
hyu,Hiragana,33.71320037986705;15.384615384615385;14.814814814814813;0.1899335232668566;0;18.89838556505223;0;26.780626780626783;15.954415954415953;0;16.524216524216524;7.977207977207977;13.295346628679964;41.50047483380816;29.72459639126306;20.322886989553655;23.36182336182336;0;40.83570750237417;28.774928774928775;0;0;0;28.39506172839506;0.5698005698005698,1.4444444179534912,‚Ð‚ã
hyu,Hiragana,42.72486772486773;7.979407979407979;25;12.741312741312742;0;20.634920634920633;0;21.164021164021165;18.146718146718147;8.465608465608465;14.550264550264549;0.7722007722007722;21.296296296296298;19.047619047619047;41.4021164021164;20.238095238095237;35.77863577863578;2.6455026455026456;24.967824967824967;43.51851851851852;0;1.4157014157014158;0;1.4157014157014158;23.544973544973544,1.7333333492279053,‚Ð‚ã
hyo,Hiragana,34.19117647058824;21.20098039215686;3.571428571428571;17.647058823529413;0;22.506393861892583;0;21.366459627329192;18.15856777493606;0;19.975490196078432;3.431372549019608;25;13.970588235294118;10.661764705882353;28.388746803069054;30.946291560102303;0.37267080745341613;17.774936061381077;18.67007672634271;0;0;0;52.69607843137255;25.98039215686275,1.4491525888442993,‚Ð‚å
hyo,Hiragana,44.142857142857146;13.088235294117649;11.428571428571429;14.852941176470589;0;19.548872180451127;0;23.308270676691727;23.684210526315788;0;14.428571428571429;2.0588235294117645;24.714285714285715;5;13.714285714285715;12.330827067669173;34.52012383900929;1.8045112781954888;2.941176470588235;42.255639097744364;0;0;0;48.67647058823529;39.85714285714286,1.7653061151504517,‚Ð‚å
hyo,Hiragana,38.31018518518518;4.861111111111112;2.0238095238095237;31.365740740740737;0;21.73913043478261;0;18.13664596273292;21.256038647342994;0;18.75;0.23148148148148145;25.357142857142854;7.638888888888889;2.8935185185185186;23.792270531400966;32.48792270531401;3.7267080745341614;13.88888888888889;31.03864734299517;1.8518518518518516;1.9675925925925926;0;45.83333333333333;33.217592592592595,1.51694917678833,‚Ð‚å
hyo,Hiragana,16.73469387755102;13.305322128851541;21.904761904761905;17.507002801120446;0;30.34013605442177;11.484593837535014;20.272108843537413;15.966386554621847;0;19.57142857142857;0;21.285714285714285;1.7647058823529411;6.714285714285714;21.224489795918366;19.187675070028014;11.292517006802722;9.243697478991598;34.69387755102041;9.795918367346939;16.666666666666664;0;46.358543417366946;37.41496598639456,1.6634615659713745,‚Ð‚å
hyo,Hiragana,40.37433155080214;10.828877005347595;8.823529411764707;20.588235294117645;0;20.454545454545457;0;21.92513368983957;12.70053475935829;0;19.747899159663866;0;23.10924369747899;9.38375350140056;0.2801120448179272;21.79144385026738;12.967914438502673;13.636363636363635;10.294117647058822;35.02673796791444;10.828877005347595;24.86631016042781;0;32.0855614973262;33.155080213903744,1.5596330165863037,‚Ð‚å
mya,Hiragana,29.76588628762542;19.450800915331808;0;0;0;0;18.306636155606405;9.810479375696767;4.576659038901601;8.807134894091416;17.05685618729097;38.443935926773456;40.356744704570794;27.002288329519452;28.87402452619844;40.802675585284284;8.237986270022883;14.269788182831661;24.14187643020595;25.863991081382387;8.361204013377927;3.8901601830663615;0;1.8306636155606408;16.05351170568562,1.6782609224319458,‚Ý‚á
mya,Hiragana,34.02597402597402;24.025974025974026;0;0;0;0;18.639455782312925;12.698412698412698;0;0;30.519480519480517;44.285714285714285;45.58080808080808;19.61038961038961;14.675324675324674;41.08843537414966;23.401360544217688;2.513227513227513;42.993197278911566;38.91156462585034;25.97402597402597;0;0;17.402597402597404;17.142857142857142,1.6296296119689941,‚Ý‚á
mya,Hiragana,38.94736842105263;27.55417956656347;0;0;0;0;21.241830065359476;12.222222222222221;0.49019607843137253;7.777777777777778;3.909774436090226;48.45201238390093;44.962406015037594;29.566563467492262;22.406015037593985;46.507936507936506;21.405228758169933;7.936507936507936;28.26797385620915;39.04761904761905;27.669172932330827;0.7739938080495357;0;6.656346749226007;29.022556390977446,1.8602150678634644,‚Ý‚á
mya,Hiragana,29.1866028708134;17.822966507177032;0;0;0;0;17.794486215538846;9.401709401709402;9.147869674185463;12.656641604010025;16.148325358851675;44.01913875598086;41.142191142191145;33.133971291866025;31.9377990430622;43.233082706766915;4.887218045112782;16.23931623931624;23.684210526315788;29.949874686716793;23.32535885167464;0;3.4965034965034967;7.655502392344498;14.71291866028708,1.7685185670852661,‚Ý‚á
mya,Hiragana,30.081300813008134;22.41579558652729;0;0;0;7.549361207897793;19.628339140534262;21.30952380952381;10.104529616724738;4.413472706155633;22.64808362369338;40.65040650406504;37.023809523809526;36.81765389082462;39.14053426248548;16.72473867595819;22.18350754936121;5.119047619047619;22.41579558652729;25.551684088269454;29.61672473867596;3.0197444831591174;0;4.761904761904762;10.91753774680604,1.9428571462631226,‚Ý‚á
myu,Hiragana,26.335403726708073;27.701863354037265;1.4492753623188406;0;0;0.5194805194805194;23.506493506493506;31.439393939393938;5.584415584415584;0.12987012987012986;32.546583850931675;42.98136645962733;30.07246376811594;49.316770186335404;28.4472049689441;48.701298701298704;10.909090909090908;0.8838383838383838;37.79220779220779;25.064935064935064;0;0;0;24.472049689440993;19.37888198757764,1.557522177696228,‚Ý‚ã
myu,Hiragana,30.186480186480185;26.806526806526808;0;0;0;3.613053613053613;17.482517482517483;5.454545454545454;0;0;16.36141636141636;45.05494505494506;43.80952380952381;20.024420024420024;38.339438339438345;27.972027972027973;17.482517482517483;17.386363636363637;19.93006993006993;40.55944055944056;3.613053613053613;0;0;2.2144522144522143;19.93006993006993,1.7981650829315186,‚Ý‚ã
myu,Hiragana,33.203125;21.614583333333336;0;0;0;1.358695652173913;16.71195652173913;10.869565217391305;11.684782608695652;1.0869565217391304;26.5625;44.79166666666667;34.63541666666667;54.296875;39.71354166666667;51.358695652173914;9.510869565217392;4.076086956521739;35.59782608695652;29.347826086956523;2.864583333333333;0;0;21.744791666666664;0,1.3559322357177734,‚Ý‚ã
myu,Hiragana,33.94736842105263;21.694480102695763;0;0;0;6.052631578947368;16.5596919127086;8.68421052631579;3.080872913992298;6.447368421052632;3;40.487804878048784;40.375;40.487804878048784;38;21.973684210526315;23.106546854942234;16.842105263157894;19.127086007702182;39.60526315789474;10.263157894736842;1.6688061617458279;0.39473684210526316;8.985879332477536;30.657894736842106,2.1041667461395264,‚Ý‚ã
myu,Hiragana,25.975473801560756;15.942028985507244;0;0;0;0;15.830546265328874;4.891304347826087;0;4.570791527313267;16.23931623931624;40.38461538461539;31.874999999999996;24.679487179487182;32.15811965811966;45.039018952062435;18.06020066889632;7.065217391304348;19.286510590858416;44.14715719063545;18.729096989966553;4.013377926421405;0;6.131549609810479;17.16833890746934,1.6896551847457886,‚Ý‚ã
myo,Hiragana,25.606060606060606;32.03125;0;0;0;0;26.31578947368421;19.617224880382775;3.9473684210526314;0;22.272727272727273;43.90625;43.93939393939394;23.90625;18.484848484848484;37.79904306220095;11.348684210526317;4.146730462519936;18.25657894736842;9.728867623604467;47.27272727272727;0;0;57.34375000000001;26.060606060606062,1.663265347480774,‚Ý‚å
myo,Hiragana,33.206831119544596;36.62239089184061;3.3333333333333335;0;0;10.436432637571158;22.011385199240987;23.137254901960784;2.6565464895635675;0;15.939278937381404;52.18216318785579;51.9607843137255;29.411764705882355;28.6527514231499;33.206831119544596;23.719165085388994;20.19607843137255;20.49335863377609;5.502846299810247;43.833017077798864;3.415559772296015;1.7647058823529411;47.81783681214421;31.688804554079695,1.8117647171020508,‚Ý‚å
myo,Hiragana,41.96078431372549;37.93103448275862;0;0;0;0.39215686274509803;21.906693711967545;19.607843137254903;5.88235294117647;5.88235294117647;13.333333333333334;54.15821501014199;51.76470588235295;24.543610547667345;44.509803921568626;34.705882352941174;21.906693711967545;6.470588235294119;10.953346855983773;13.333333333333334;45.88235294117647;0.6085192697768762;0;55.172413793103445;40.19607843137255,1.7411764860153198,‚Ý‚å
myo,Hiragana,33.057851239669425;36.91460055096419;0;0;0;0;20.110192837465565;5.88235294117647;3.71900826446281;3.443526170798898;11.84573002754821;45.3168044077135;41.57754010695187;20.52341597796143;31.955922865013775;26.033057851239672;22.03856749311295;18.71657754010695;21.21212121212121;2.8925619834710745;36.91460055096419;1.1019283746556474;0;52.892561983471076;33.33333333333333,1.5090909004211426,‚Ý‚å
myo,Hiragana,32.546583850931675;29.283887468030688;0;0;0;0;20.053475935828878;15.974025974025974;0;1.2987012987012987;17.763975155279503;42.96675191815857;40.12422360248447;20.971867007672635;39.50310559006211;28.44155844155844;15.37433155080214;12.857142857142856;13.770053475935828;27.92207792207792;31.428571428571427;0;0;42.327365728900254;11.304347826086957,1.5309734344482422,‚Ý‚å
rya,Hiragana,29.347826086956523;23.097826086956523;0;0;0;30.434782608695656;30.16304347826087;0;19.565217391304348;12.5;10.326086956521738;29.6195652173913;18.489583333333336;52.44565217391305;22.01086956521739;1.6304347826086956;33.42391304347826;12.760416666666666;24.184782608695652;47.82608695652174;29.6195652173913;4.076086956521739;0;32.608695652173914;23.369565217391305,1.4500000476837158,‚è‚á
rya,Hiragana,26.6;23.333333333333332;0;0;0;23.400000000000002;29.166666666666668;0;6.25;0;0;28.749999999999996;8;37.083333333333336;26.200000000000003;0;29.166666666666668;12.4;39.375;48;16.2;24.791666666666668;0;28.333333333333332;19.400000000000002,1.2300000190734863,‚è‚á
rya,Hiragana,22.10031347962382;24.608150470219435;0;0;0;24.137931034482758;23.824451410658305;0;14.106583072100312;0;17.391304347826086;25.037481259370313;21.583850931677016;53.373313343328334;32.98350824587706;1.5673981191222568;26.332288401253916;0;23.197492163009404;30.721003134796238;35.73667711598746;1.8808777429467085;0;11.442006269592477;0,1.2972972393035889,‚è‚á
rya,Hiragana,26.535087719298247;23.903508771929825;0;0;0;25.877192982456144;28.289473684210524;10.297482837528605;2.631578947368421;18.640350877192983;4.791666666666667;29.375;30.869565217391305;34.375;19.166666666666668;0.43859649122807015;30.263157894736842;41.87643020594965;16.885964912280702;53.72807017543859;18.201754385964914;6.578947368421052;1.1441647597254003;26.973684210526315;0,1.2395833730697632,‚è‚á
rya,Hiragana,19.68;15.840000000000002;6.166666666666667;0;0;20;20;8.333333333333332;0;0.64;8.833333333333334;27.500000000000004;1.5625;16.666666666666664;20.833333333333336;4.4799999999999995;30.4;12.333333333333334;49.6;47.199999999999996;26.72;0.48;0;28.32;13.76,1,‚è‚á
ryu,Hiragana,21.73913043478261;24.810606060606062;0;0;0;23.91304347826087;22.916666666666664;0;0;0;6.159420289855073;29.924242424242426;19.746376811594203;26.325757575757574;0;9.057971014492754;29.35606060606061;34.78260869565217;52.65151515151515;47.10144927536232;11.05072463768116;0.3787878787878788;14.31159420289855;34.659090909090914;17.21014492753623,0.9416666626930237,‚è‚ã
ryu,Hiragana,26.56;0;24.32;0;0;28.000000000000004;9.384615384615385;18.4;3.3846153846153846;1.28;1.5384615384615385;30.029585798816566;7.076923076923077;59.171597633136095;20.153846153846153;16;14.461538461538462;0;40.46153846153846;44.32;0;0;0;27.23076923076923;2.2399999999999998,1.0079364776611328,‚è‚ã
ryu,Hiragana,27.083333333333332;22.22222222222222;2.256944444444444;0;0;20.833333333333336;26.21527777777778;3.125;6.076388888888888;11.284722222222223;6.833333333333333;33.166666666666664;19.833333333333332;54.666666666666664;27;30.381944444444443;4.340277777777778;19.791666666666664;42.53472222222222;44.09722222222222;0;0;2.083333333333333;30.90277777777778;0,0.9917355179786682,‚è‚ã
ryu,Hiragana,21.8475073313783;7.184750733137831;12.073863636363637;0;0;22.58064516129032;6.451612903225806;12.5;3.686635944700461;0;10.410557184750733;17.302052785923756;22.727272727272727;37.82991202346041;11.143695014662756;0;32.71889400921659;18.75;35.483870967741936;47.15821812596006;7.9178885630498534;7.331378299120235;9.090909090909092;27.419354838709676;6.598240469208211,1.4444444179534912,‚è‚ã
ryu,Hiragana,19.230769230769234;6.570512820512821;13.62179487179487;0;0;19.230769230769234;18.108974358974358;8.012820512820513;5.769230769230769;0;0.4807692307692308;26.442307692307693;27.24358974358974;41.82692307692308;4.326923076923077;5.448717948717949;29.967948717948715;33.493589743589745;32.21153846153847;43.91025641025641;6.41025641025641;0.4807692307692308;8.974358974358974;26.602564102564102;10.897435897435898,1.0833333730697632,‚è‚ã
ryo,Hiragana,30.701754385964914;24.561403508771928;0;0;0;26.31578947368421;28.173374613003094;0;17.027863777089784;0;1.7543859649122806;39.76608187134503;0.9259259259259258;34.50292397660819;10.818713450292398;23.8390092879257;22.910216718266255;6.862745098039216;48.297213622291025;23.219814241486066;24.561403508771928;32.45614035087719;73.76543209876543;39.473684210526315;23.099415204678362,1.0681818723678589,‚è‚å
ryo,Hiragana,22.90249433106576;18.594104308390023;7.482993197278912;0;0;32.19954648526077;14.285714285714285;19.047619047619047;0;0;12.554112554112553;17.74891774891775;16.233766233766232;16.450216450216452;0;0;37.188208616780045;0.22675736961451248;40.362811791383216;15.192743764172336;13.60544217687075;14.285714285714285;43.08390022675737;48.97959183673469;33.10657596371882,0.9905660152435303,‚è‚å
ryo,Hiragana,36.84210526315789;15.512465373961218;13.94736842105263;0;0;36.84210526315789;5.263157894736842;25;0;0;7.479224376731302;10.249307479224377;23.157894736842106;36.288088642659275;0;0;37.719298245614034;1.9444444444444444;51.461988304093566;27.485380116959064;21.052631578947366;28.254847645429365;62.63157894736842;45.70637119113574;41.27423822714682,1.0322580337524414,‚è‚å
ryo,Hiragana,27.51196172248804;16.028708133971293;0;0;0;27.525252525252526;22.727272727272727;0;0;0;15.311004784688995;23.205741626794257;4.545454545454546;18.181818181818183;0;0;33.58585858585859;8.83838383838384;49.24242424242424;25.757575757575758;17.942583732057415;27.990430622009573;63.397129186602875;35.406698564593306;36.36363636363637,1.1827956438064575,‚è‚å
ryo,Hiragana,24.695652173913043;14.782608695652174;8.361204013377927;0;0;22.434782608695652;17.91304347826087;9.531772575250837;0;0;9.090909090909092;29.63636363636364;26.923076923076923;0;0;0.8695652173913043;30.26086956521739;28.595317725752505;26.08695652173913;14.782608695652174;26.43478260869565;10.08695652173913;63.04347826086957;32.869565217391305;28.695652173913043,1.105263113975525,‚è‚å
gya,Hiragana,0;0;34.02777777777778;0;0;6.584821428571429;28.57142857142857;16.741071428571427;11.049107142857142;2.455357142857143;26.15740740740741;45.370370370370374;15.625;33.217592592592595;25;16.183035714285715;29.6875;17.522321428571427;28.45982142857143;25.558035714285715;6.828703703703703;24.537037037037038;6.712962962962964;25.578703703703702;6.597222222222222,1.1678831577301025,‚¬‚á
gya,Hiragana,9.283819628647215;0;40.934065934065934;5.570291777188329;0;29.44297082228117;30.106100795755967;23.35164835164835;3.050397877984085;6.49867374005305;37.675606641123885;46.61558109833972;3.571428571428571;35.37675606641124;24.010217113665387;5.702917771883289;21.618037135278513;12.774725274725274;31.56498673740053;28.249336870026525;25.46419098143236;26.923076923076923;0;24.005305039787796;18.43501326259947,1.0992366075515747,‚¬‚á
gya,Hiragana,12.380952380952381;19.240196078431374;27.380952380952383;0;0;41.66666666666667;33.088235294117645;5.595238095238096;9.313725490196079;4.761904761904762;29.166666666666668;31.862745098039213;3.9285714285714284;35.41666666666667;28.452380952380953;1.9047619047619049;23.284313725490197;17.738095238095237;16.78921568627451;25.357142857142854;12.261904761904761;30.14705882352941;8.214285714285714;17.524509803921568;12.5,1.4416667222976685,‚¬‚á
gya,Hiragana,6.158357771260997;0.09775171065493646;30.40078201368524;12.121212121212121;0;3.939393939393939;40.4040404040404;14.14141414141414;1.6161616161616161;0;30.596285434995114;44.67253176930596;18.475073313782993;26.49071358748778;20.43010752688172;9.7979797979798;5.252525252525253;15.95959595959596;25.252525252525253;38.686868686868685;8.308895405669599;25.024437927663733;16.617790811339198;0;27.859237536656888,1.0784313678741455,‚¬‚á
gya,Hiragana,0;8.928571428571429;27.093596059113302;0;0;21.683673469387756;28.69897959183674;25;8.673469387755102;0.8928571428571428;34.12698412698413;51.71957671957672;20.561941251596423;40.74074074074074;26.190476190476193;6.760204081632653;14.41326530612245;17.48768472906404;25.892857142857146;33.41836734693878;10.459183673469388;23.852040816326532;12.807881773399016;21.81122448979592;2.5510204081632653,1.0143884420394897,‚¬‚á
gyu,Hiragana,4;0;37.666666666666664;1.4942528735632183;0;20;36.02853745541022;21.26436781609195;0.9512485136741973;0;29.22222222222222;48.735632183908045;8.444444444444445;30.22988505747126;4.444444444444445;2.1839080459770113;7.8478002378121285;22.298850574712645;45.65992865636147;38.39080459770115;10.666666666666668;23.79310344827586;20.11111111111111;24.942528735632184;7.555555555555555,1,‚¬‚ã
gyu,Hiragana,5.631868131868132;1.2362637362637363;25;20.467032967032967;0;11.401098901098901;51.51098901098901;24.33862433862434;0.5494505494505495;1.7857142857142856;42.592592592592595;45.2991452991453;1.646090534979424;24.216524216524217;40.883190883190885;12.774725274725274;12.087912087912088;5.026455026455026;34.61538461538461;49.31318681318682;4.532967032967033;25.274725274725274;13.88888888888889;32.28021978021978;22.39010989010989,0.9424460530281067,‚¬‚ã
gyu,Hiragana,1.4629049111807733;5.538140020898641;31.46551724137931;11.80773249738767;0;21.630094043887148;42.94670846394985;27.155172413793103;0.9404388714733543;0;11.313131313131313;40;11.25;44.343434343434346;14.646464646464647;0.7314524555903866;14.315569487983282;11.422413793103448;46.917450365726225;29.780564263322884;0;13.166144200626958;21.65948275862069;30.407523510971785;10.867293625914314,1.1232876777648926,‚¬‚ã
gyu,Hiragana,2.555555555555556;8.275862068965518;15.88888888888889;22.298850574712645;0;8.85057471264368;46.25445897740785;27.586206896551722;3.4482758620689653;0;29.333333333333332;42.5287356321839;19.333333333333332;7.7011494252873565;15.777777777777777;2.8735632183908044;6.4209274673008325;7.471264367816093;31.510107015457788;44.827586206896555;2.2222222222222223;22.298850574712645;20;12.758620689655173;36.333333333333336,1,‚¬‚ã
gyu,Hiragana,19.31216931216931;2.513227513227513;31.800766283524908;20.238095238095237;0;41.53439153439153;62.56613756613757;23.371647509578544;8.597883597883598;0;9.126984126984127;23.809523809523807;6.130268199233716;50.79365079365079;21.693121693121693;20.502645502645503;28.306878306878307;12.643678160919542;47.48677248677249;32.407407407407405;0;0.3968253968253968;10.727969348659004;34.92063492063492;7.5396825396825395,1.0444444417953491,‚¬‚ã
gyo,Hiragana,22.705314009661837;11.594202898550725;34.46054750402576;18.357487922705314;0;33.81642512077295;44.76650563607085;15.458937198067632;0;0;25.154320987654323;46.141975308641975;1.3888888888888888;20.98765432098765;0;0.4830917874396135;26.40901771336554;0;26.40901771336554;25.925925925925924;25.442834138486315;31.07890499194847;28.663446054750402;58.293075684380035;21.73913043478261,1.1637930870056152,‚¬‚å
gyo,Hiragana,11.444444444444445;1.2972972972972971;33.666666666666664;0;0;39.20940170940171;37.94178794178794;9.294871794871796;0;0;22.333333333333332;32.108108108108105;0;13.189189189189191;0;0.641025641025641;19.334719334719335;0.7478632478632479;35.23908523908524;32.7991452991453;23.555555555555554;27.243243243243242;24.22222222222222;23.89189189189189;11.444444444444445,1.4330708980560303,‚¬‚å
gyo,Hiragana,14.142857142857142;8;34.285714285714285;21.655172413793103;0;33.92857142857143;49.85632183908046;20.386904761904763;2.0114942528735633;0;24.714285714285715;36.689655172413794;0;24;6.428571428571428;0;9.051724137931034;0;28.879310344827587;6.696428571428571;21;27.72413793103448;39.714285714285715;43.03448275862069;25,1.154471516609192,‚¬‚å
gyo,Hiragana,9.420289855072465;0;6.238185255198488;40.76086956521739;1.2681159420289856;35.507246376811594;40.03623188405797;10.207939508506616;6.521739130434782;0;23.78472222222222;53.47222222222222;15.03623188405797;18.40277777777778;0;0;28.804347826086957;2.2684310018903595;34.05797101449276;27.355072463768117;21.195652173913043;34.23913043478261;25.89792060491493;72.64492753623189;28.6231884057971,1.0258620977401733,‚¬‚å
gyo,Hiragana,12.252252252252251;3.963963963963964;22.807017543859647;10.99099099099099;0;29.639639639639643;49.63963963963964;9.12280701754386;4.234234234234234;0;23.603603603603602;23.243243243243246;0;14.504504504504503;3.2432432432432434;8.64864864864865;8.378378378378379;0;25.135135135135133;16.396396396396394;3.783783783783784;22.07207207207207;32.631578947368425;41.53153153153153;18.55855855855856,1.2400000095367432,‚¬‚å
jya,Hiragana,22.943722943722943;28.57142857142857;26.08695652173913;0;0;31.818181818181817;0;0;1.5151515151515151;2.1645021645021645;30.08658008658009;0;0;36.36363636363637;21.645021645021643;32.467532467532465;0;27.95031055900621;52.38095238095239;52.38095238095239;27.92207792207792;41.77489177489178;7.867494824016563;22.07792207792208;0,1.0571428537368774,‚¶‚á
jya,Hiragana,25.420875420875422;4.220779220779221;32.15488215488215;0;0;25.925925925925924;0;0.3527336860670194;0;0;25.084175084175087;0;0;13.474025974025974;16.329966329966332;28.04232804232804;14.625850340136054;9.700176366843033;49.31972789115646;45.85537918871252;18.68686868686869;37.01298701298701;0;21.59090909090909;15.656565656565657,1.2685185670852661,‚¶‚á
jya,Hiragana,28.021978021978022;15.80952380952381;42.124542124542124;0;0;24.90842490842491;0;9.89010989010989;0;0;23.076923076923077;0;0;24.571428571428573;17.94871794871795;27.28937728937729;0.19047619047619047;20.32967032967033;51.04761904761905;44.32234432234432;24.725274725274726;35.80952380952381;7.142857142857142;25.71428571428571;21.794871794871796,1.2190476655960083,‚¶‚á
jya,Hiragana,29.96031746031746;0;22.095238095238095;20.238095238095237;0;27.65151515151515;0;0.9090909090909091;0;0;28.373015873015873;0;0;17.658730158730158;14.682539682539684;29.545454545454547;7.386363636363637;14.000000000000002;51.89393939393939;56.439393939393945;35.714285714285715;40.476190476190474;0.5714285714285714;29.166666666666668;1.5873015873015872,1.1308411359786987,‚¶‚á
jya,Hiragana,16.93121693121693;25.925925925925924;9.863945578231291;0;0;22.75132275132275;0;0;13.403880070546737;6.878306878306878;22.57495590828924;0;2.380952380952381;47.08994708994709;19.929453262786595;25.044091710758376;0;8.503401360544217;26.984126984126984;45.5026455026455;31.746031746031743;38.2716049382716;1.1904761904761905;18.165784832451497;12.698412698412698,1.2952381372451782,‚¶‚á
jyu,Hiragana,21.21588089330025;18.858560794044664;8.933002481389577;0;0;21.21588089330025;5.086848635235732;0;0;0;19.35483870967742;0;3.225806451612903;8.60215053763441;0;21.960297766749378;2.2332506203473943;25.06203473945409;41.43920595533499;25.06203473945409;27.667493796526056;28.287841191067;13.399503722084367;22.95285359801489;35.73200992555831,1.1832060813903809,‚¶‚ã
jyu,Hiragana,22.615384615384613;33.65384615384615;7.538461538461538;0;0;26.30769230769231;0;0;0.9615384615384616;4.461538461538462;23.36;0;0;38.333333333333336;39.2;30.307692307692307;2.403846153846154;20.307692307692307;37.17948717948718;58.61538461538461;13.538461538461538;26.442307692307693;1.5384615384615385;31.41025641025641;4.461538461538462,0.9534883499145508,‚¶‚ã
jyu,Hiragana,25.73913043478261;25.585284280936456;21.217391304347828;0;0;24;0.8361204013377926;0;3.678929765886288;0;25.043478260869566;0;18.434782608695652;46.65551839464883;19.130434782608695;32.34782608695652;14.54849498327759;32.17391304347826;30.267558528428097;39.65217391304348;8.869565217391303;25.418060200668897;0;34.448160535117054;9.217391304347826,1.104347825050354,‚¶‚ã
jyu,Hiragana,26.602564102564102;25;15.384615384615385;0;0;26.923076923076923;0;0;0;0;26.923076923076923;0;0;24;0;32.8525641025641;16;18.429487179487182;65.5;33.493589743589745;7.532051282051282;13.833333333333334;0;40.666666666666664;30.60897435897436,1.0666667222976685,‚¶‚ã
jyu,Hiragana,18.333333333333332;31.478260869565215;16.5;0;0;25;2.086956521739131;0;0;0;25.16025641025641;0;4.006410256410256;47.82608695652174;24.679487179487182;36.333333333333336;24.869565217391305;29.166666666666668;42.608695652173914;30.166666666666668;3.5000000000000004;3.304347826086956;0;34.08695652173913;0,0.9365079402923584,‚¶‚ã
jyo,Hiragana,19.93006993006993;21.454545454545453;19.93006993006993;0;0;25.699300699300696;5.2727272727272725;2.097902097902098;0;0;23.578595317725753;0;0;17.565217391304348;0;28.321678321678323;0.5454545454545455;8.041958041958042;40.909090909090914;29.02097902097902;23.251748251748253;36.36363636363637;9.615384615384617;62.54545454545455;30.944055944055943,1.1531531810760498,‚¶‚å
